"Computers","56K Modem Emulator","http://lazylaces.com/56Kmodem/"
"Computers","Index of /code/javascript","http://maettig.com/code/javascript/"
"Computers","Soshiku âº The Smart Way to Keep Track of Your Schoolwork","http://soshiku.com/"
"Computers","MacStumbler 2.0 is coming","http://www.macstumbler.com/"
"Computers","TV in a PC","http://www.ccs.neu.edu/home/bchafy/gw/tvinapc.html"
"Computers","http://blog.everydayscientist.com/notscience/wp-content/uploads/desktop_sjl_2.jpg","http://blog.everydayscientist.com/notscience/wp-content/uploads/desktop_sjl_2.jpg"
"Computers","Ubuntu Advertisement","http://www.youtube.com/watch?v=TTHCYjFWqHA"
"Computers","An Open Video to HP","http://www.youtube.com/watch?v=2NqV-ypOQRc"
"Computers","http://www.youtube.com/watch?v=pTRsLW0eet0","http://www.youtube.com/watch?v=pTRsLW0eet0"
"Computers","http://www.ixibo.com/index.php/2008/09/17/top-5-free-linux-games-download-now/","http://www.ixibo.com/index.php/2008/09/17/top-5-free-linux-games-download-now/"
"Computers","How To Speed Up Your Torrents Easily","http://www.addictivetips.com/windows-tips/how-to-speed-up-your-torrents/"
"Computers","SourceForge - Download, Develop and Publish Free Open Source Software","http://sourceforge.net/"
"Computers","http://klik.atekon.de/liveusb/","http://klik.atekon.de/liveusb/"
"Computers","reca.st - reca Resources and Information. This website is for sale!","http://fo.reca.st/BreakingNewsMap/"
"Computers","http://www.searchme.com/Initial.html?q=firefox","http://www.searchme.com/Initial.html?q=firefox"
"Computers","http://scratchdrive.com/downloads.php","http://scratchdrive.com/downloads.php"
"Computers","http://www.foozoodesign.com/lockdown.html","http://www.foozoodesign.com/lockdown.html"
"Computers","10 Linux Commands You Probably Don't Use","http://www.foogazi.com/2008/03/18/linux-commands-you-probably-dont-use/"
"Computers","mikons.com | The Mikon Machine","http://mikons.com/create/machine/"
"Computers","Google Is Better Than Limewire For Downloading Mp3s","http://www.metacafe.com/watch/718065/google_is_better_than_limewire_for_downloading_mp3s/"
"Computers","Web Design in 2 Minutes","http://www.youtube.com/watch?v=J0NZ4ekNZoI"
"Computers","Best âreadme' File Ever!!!","http://technopedia.info/tech/2008/07/31/best-readme-file-ever.html"
"Computers","my.vanderbilt.edu | Vanderbilt University","http://people.vanderbilt.edu/~a.leiserson/spiders/"
"Computers","http://vocino.com/technology/dual-mac-setup-using-growl-and-synergykm/681/","http://vocino.com/technology/dual-mac-setup-using-growl-and-synergykm/681/"
"Computers","PixelResort Â» Home of Designer &Iconist Michael Flarup","http://pixelresort.com/icon/"
"Computers","http://www.codinghorror.com/blog/images/tan-lines-from-typical-summer-activities.jpg","http://www.codinghorror.com/blog/images/tan-lines-from-typical-summer-activities.jpg"
"Computers","Ubuntu | HowtoForge - Linux Howtos and Tutorials","http://www.howtoforge.com/howtos/linux/ubuntu"
"Computers","http://www.downloadsquad.com/2008/08/05/5-apps-you-run-that-suck-and-5-replacements-that-dont/","http://www.downloadsquad.com/2008/08/05/5-apps-you-run-that-suck-and-5-replacements-that-dont/"
"Computers","http://wiki.ohjelmoija.fi/index.php/Python","http://wiki.ohjelmoija.fi/index.php/Python"
"Computers","0install: Overview","http://zero-install.sourceforge.net/"
"Computers","101 Design resource sites","http://www.studio7designs.com/blog/101-design-resource-links/"
"Computers","Video: Lifelike animation heralds new era for computer games","http://technology.timesonline.co.uk/tol/news/tech_and_web/article4557935.ece"
"Computers","http://ralree.com/images/MacPCLinuxTruth.jpg","http://ralree.com/images/MacPCLinuxTruth.jpg"
"Computers","Online Alarm Clock","http://kukuklok.com/"
"Computers","FFILES - Flash Files","http://www.ffiles.com/?message=You%20are%20logged%20in%20now.%20Welcome%20back&message_type=success"
"Computers","LinuxCommand.org: Learning the shell.","http://linuxcommand.org/learning_the_shell.php"
"Computers","http://www.123shared.com/","http://www.123shared.com/"
"Computers","Fluid - Turn Your Favorite Web Apps into Real Mac Apps.","http://fluidapp.com/"
"Computers","Java Practices -> Reading and writing text files","http://www.javapractices.com/topic/TopicAction.do?Id=42"
"Computers","AjaxDaddy - Javascript Demos in Action","http://www.ajaxdaddy.com/"
"Computers","http://deceblog.net/uploads/2008/05/developers.jpg","http://deceblog.net/uploads/2008/05/developers.jpg"
"Computers","http://www.devtopics.com/wordpress/wp-content/uploads/2008/05/comic.jpg","http://www.devtopics.com/wordpress/wp-content/uploads/2008/05/comic.jpg"
"Computers","The Hello World Collection","http://www.roesler-ac.de/wolfram/hello.htm"
"Computers","Linux-Unix Cheat Sheets - The Ultimate Collection","http://www.scottklarr.com/topic/115/linux-unix-cheat-sheets---the-ultimate-collection/"
"Computers","Save BIG with $7.99 .COMs from Go Daddy!","http://freshmac.net/?p=69"
"Computers","Easy WiFi Connections","http://www.makayama.com/easywifiradar.html"
"Computers","liveusb-creator","https://fedorahosted.org/liveusb-creator"
"Computers","Songbird","http://getsongbird.com/"
"Computers","cssvault.com","http://cssvault.com/"
"Computers","Analogy by Jesson Yip","http://www.jessonyip.com/analogy/"
"Computers","goosh.org - the unofficial google shell.","http://goosh.org/"
"Computers","Webpages as graphs - an HTML DOM Visualizer Applet","http://www.aharef.info/static/htmlgraph/"
"Computers","Empact/roxml @ GitHub","http://roxml.rubyforge.org/"
"Computers","Â» Scaring people with fullScreen bunnyhero dev","http://www.bunnyhero.org/2008/05/10/scaring-people-with-fullscreen/"
"Computers","http://mirror7.escomposlinux.org/comic/ecol-160-e.png","http://mirror7.escomposlinux.org/comic/ecol-160-e.png"
"Computers","Vitrite","http://www.vanmiddlesworth.org/vitrite"
"Computers","Using Gentoo Linux in K-12 School's Computer Lab","http://www.youtube.com/watch?v=tfT9zMo0WHw"
"Computers","Maximize Firefox Without Extensions Using About:Config","http://www.botw.org/articles/firefox-about-config.htm"
"Computers","MetaGlossary.com","http://www.metaglossary.com/"
"Computers","Web 2.0 design Generators - CSSAddict","http://www.cssaddict.com/blog/web-20-design-generators/"
"Computers","Fun Blog From Russia    & The lift for the ships (19 photos + 5 videos)","http://demo.laurel-travel.ru/archives/374"
"Computers","http://getvanilla.com/","http://getvanilla.com/"
"Computers","http://regmedia.co.uk/2008/01/19/macbookcommodorecompare.jpg","http://regmedia.co.uk/2008/01/19/macbookcommodorecompare.jpg"
"Computers","Plone CMS: Open Source Content Management","http://plone.org/"
"Computers","asciiconvert.com â convert images to ASCII text","http://asciiconvert.com/"
"Computers","http://upload.gaiatools.com/files/googlesuggest_1.png","http://upload.gaiatools.com/files/googlesuggest_1.png"
"Computers","http://alexrus.ru/for-alexrus-info/apple_evolution.jpg","http://alexrus.ru/for-alexrus-info/apple_evolution.jpg"
"Computers","FrostWire.com - Share Big Files. Official Website 100% Free Download","http://www.frostwire.com/screenshots?show=search"
"Computers","Red Square","http://noc.co.il/red.html"
"Computers","favikon Â· A favicon generator","http://favikon.com/"
"Computers","http://www.timemachiner.com/","http://www.timemachiner.com/"
"Computers","http://m4.bestpicever.com/pics/pic_11913342393331.png","http://m4.bestpicever.com/pics/pic_11913342393331.png"
"Computers","http://labs.mozilla.com/2007/12/introducing-weave/","http://labs.mozilla.com/2007/12/introducing-weave/"
"Computers","GlassBox","http://www.glassbox-js.com/"
"Computers","get GNU/Linux!","http://www.getgnulinux.org/"
"Computers","Russian Siberia at Winter - TutzTutz.com","http://www.tutztutz.com/2008/03/russian-siberia-at-winter/"
"Computers","[www@cb.vu]~>","http://cb.vu/"
"Computers","RONJA - Wikipedia, the free encyclopedia","http://en.wikipedia.org/wiki/RONJA"
"Computers","A Very Quick Comparison of Popular Languages for Teaching Computer Programming","http://www.ariel.com.au/a/teaching-programming.html"
"Computers","Learn Programming Online, For Free: 75+ Open Courseware Collections from the Ivy League and Beyond","http://whdb.com/2008/learn-programming-online-for-free-75-open-courseware-collections-from-the-ivy-league-and-beyond/"
"Computers","http://www.13amp.org/pc/","http://www.13amp.org/pc/"
"Computers","SPCR â¢ View topic - My Tri-Monitor Rackmount Computer Build!","http://www.silentpcreview.com/forums/viewtopic.php?p=353954"
"Computers","Qlock - World Clock","http://www.qlock.com/time/"
"Computers","CryoPID - A Process Freezer for Linux","http://cryopid.berlios.de/"
"Computers","Geeky Computer Station","http://thecontaminated.com/geeky-computer-station/"
"Computers","Freeware Text Editor","http://www.contexteditor.org/"
"Computers","20 Websites That Made Me A Better Web Developer","http://sixrevisions.com/resources/20_websites_better_web_developer/"
"Computers","Mozilla Firefox Cheat Sheet","http://lesliefranke.com/files/reference/firefoxcheatsheet.html"
"Computers","http://www.filesnatcher.com/","http://www.filesnatcher.com/"
"Computers","http://neatorama.cachefly.net/images/2008-02/logo-apple.gif","http://neatorama.cachefly.net/images/2008-02/logo-apple.gif"
"Computers","IPtect.com - What is my IP address? Show my IP address. Find my IP address. IP trace locate.","http://www.iptect.com/host"
"Computers","With friends like these","http://www.guardian.co.uk/technology/2008/jan/14/facebook"
"Computers","Ruby on Rails Documentation","http://api.rubyonrails.org/"
"Computers","university lectures computer science","http://lecturefox.com/computerscience/"
"Computers","Top 10 Obscure Google Search Tricks","http://lifehacker.com/339474/top-10-obscure-google-search-tricks"
"Computers","cl1p.net shutdown","http://cl1p.net/"
"Computers","www.usefulweblinks.net","http://www.usefulweblinks.net/random/dear-stumbleupon-please-make-a-toolbar-button-for-safari/"
"Computers","Microsoft Substitutes","http://www.thethinkingblog.com/2006/12/microsoft-substitutes.html"
"Computers","http://www.cybersalt.org/images/stories/swf/clocks/ringclock.swf","http://www.cybersalt.org/images/stories/swf/clocks/ringclock.swf"
"Computers","http://www.6proxy.cn/","http://www.6proxy.cn/"
"Computers","http://www.freeware-software.org/games.html","http://www.freeware-software.org/games.html"
"Computers","http://cesarodas.com/wp-content/uploads/2007/04/source-1.JPG","http://cesarodas.com/wp-content/uploads/2007/04/source-1.JPG"
"Computers","Account Suspended","http://www.old-versions.net/"
"Computers","http://celobox.googlepages.com/god.html","http://celobox.googlepages.com/god.html"
"Computers","Art of Assembly Language Programming and HLA by Randall Hyde","http://webster.cs.ucr.edu/AoA/index.html"
"Computers","http://www.phoenity.com/newtedge/","http://www.phoenity.com/newtedge/"
"Computers","Preview Vista Incapable Stickers (Designed for)","http://www.gnome-look.org/content/preview.php?preview=1&id=65578&file1=65578-1.png&file2=&file3=&name=Vista%20Incapable%20Stickers%20(Designed%20for)"
"Computers","Open Source Living","http://www.osliving.com/"
"Computers","Make Your Linux Desktop Look Like A Mac - Mac4Lin Project Documentation","http://www.howtoforge.com/mac4lin_make_linux_look_like_a_mac"
"Computers","y2k38.info","http://www.y2k38.info/"
"Computers","Tutorial - blueprintcss - Here's a quick tutorial on how you start using Blueprint.","http://code.google.com/p/blueprintcss/wiki/Tutorial"
"Computers","http://www.shortcutguide.com/apple/iphoto/6/","http://www.shortcutguide.com/apple/iphoto/6/"
"Computers","LINUTOP : Low maintenance Small Computer","http://www.linutop.com/usages.html"
"Computers","UnixTutorials - Tutorials and howtos for Unix based operating systems (Linux, Ubuntu, BSD and more)","http://www.unix-tutorials.com/"
"Computers","http://www.dewknight.com/2007/12/13/how-to-download-anything/","http://www.dewknight.com/2007/12/13/how-to-download-anything/"
"Computers","http://webilus.com/wp-content/uploads/2007/12/multi-ecrans.jpg","http://webilus.com/wp-content/uploads/2007/12/multi-ecrans.jpg"
